,RK,PLAYER,TEAM,GP,PPG,FGM,FGA,total_FGM,total_FGA,FG%,2PM,2PA,2P%,PPS,adj_FG%
2634,76,"Josh Benson, F-C",DAY,31,10.6,4.3,7.6,133,236,0.564,133,235,0.566,1.39,0.564
2635,77,"Adreian Payne, C",MSU,33,10.4,3.8,6.7,125,222,0.563,110,189,0.582,1.55,0.597
2636,78,"Aziz N'Diaye, C",WASH,33,8.9,3.7,6.5,121,215,0.563,121,214,0.565,1.36,0.563
2637,79,"Christian Thomas, F",L-IL,31,12.1,4.4,7.8,136,242,0.562,134,239,0.561,1.55,0.566
2638,80,"Eugene Teague, C",HALL,33,11.2,4.3,7.6,141,251,0.562,141,251,0.562,1.47,0.562
2639,81,"Juvonte Reddic, F",VCU,34,14.4,5.7,10.2,194,346,0.561,193,340,0.568,1.42,0.562
2640,82,"Doug McDermott, F",CREI,34,23.1,8.0,14.3,273,487,0.561,199,338,0.589,1.61,0.637
2641,83,"D.J. Covington, F",VMI,31,15.0,6.1,10.9,190,339,0.56,189,332,0.569,1.37,0.562
2642,84,"Ed Daniel, F",MURR,31,13.2,4.4,7.8,135,241,0.56,134,236,0.568,1.7,0.562
2643,85,"Tim Rusthoven, F",W&M;,30,14.4,5.6,10.0,168,300,0.56,164,282,0.582,1.44,0.567
2644,86,"Sam Dower, C",GONZ,33,7.2,2.8,5.1,94,168,0.56,91,156,0.583,1.41,0.568
2645,87,"Aaron Clayborn, F",TXSO,31,7.6,3.0,5.4,94,168,0.56,94,166,0.566,1.4,0.56
2646,88,"Richard Ross, F",ODU,30,7.3,3.1,5.6,94,168,0.56,92,160,0.575,1.3,0.565
2647,89,"Cady Lalanne, C",UMASS,31,8.5,3.2,5.7,99,177,0.559,98,168,0.583,1.49,0.562
2648,90,"Corey Petros, F",OAK,32,12.2,4.6,8.2,147,263,0.559,147,263,0.559,1.49,0.559
2649,91,"Ty Armstrong, F",ECU,30,9.0,3.8,6.8,114,204,0.559,114,201,0.567,1.32,0.559
2650,92,"Javier Carter, F",USA,28,7.0,2.9,5.2,81,145,0.559,80,143,0.559,1.36,0.562
2651,93,"Taylor Broekhuis, C",AFA,30,8.2,3.2,5.7,96,172,0.558,82,134,0.612,1.42,0.599
2652,94,"Mike McFadden, F",RMU,31,8.4,3.3,5.8,101,181,0.558,100,180,0.556,1.44,0.561
2653,95,"Seth VanDeest, C",DRKE,32,9.5,3.3,5.9,106,190,0.558,106,190,0.558,1.59,0.558
2654,96,"Kammeon Holsey, F",GT,31,8.8,3.6,6.4,111,199,0.558,111,199,0.558,1.37,0.558
2655,97,"Glenn Robinson III, F",MICH,33,10.7,4.1,7.4,136,244,0.557,117,185,0.632,1.44,0.596
2656,98,"Matthew Hezekiah, F",SCST,30,12.9,5.8,10.5,175,314,0.557,175,313,0.559,1.24,0.557
2657,99,"Javon McCrea, F",BUFF,34,18.0,7.1,12.7,240,431,0.557,240,430,0.558,1.42,0.557
2658,100,"Michael Cobbins, C",OKST,27,6.9,2.9,5.3,79,142,0.556,79,142,0.556,1.32,0.556
2659,1,"Taylor Smith, F",SFA,31,15.6,6.6,9.5,204,295,0.692,204,295,0.692,1.64,0.692
2660,2,"Marshall Bjorklund, F",NDSU,33,11.6,5.1,7.5,167,248,0.673,167,248,0.673,1.55,0.673
2661,3,"Gregory Echenique, C",CREI,34,9.6,3.8,5.8,129,196,0.658,129,196,0.658,1.67,0.658
2662,4,"Zeke Marshall, C",AKR,32,13.0,4.7,7.1,149,228,0.654,147,225,0.653,1.83,0.658
2663,5,"Kelly Olynyk, F",GONZ,30,17.5,6.6,10.2,199,305,0.652,190,279,0.681,1.72,0.667
2664,6,"Kevin Van Wijk, F",VALP,33,12.7,4.4,6.8,145,223,0.65,145,222,0.653,1.87,0.65
2665,7,"Alex Oriakhi, F",MIZ,33,11.1,4.0,6.4,132,210,0.629,132,210,0.629,1.74,0.629
2666,8,"Frank Otis, F",WEB,32,9.0,3.8,6.1,123,196,0.628,123,196,0.628,1.47,0.628
2667,9,"TJ Warren, F",NCST,34,12.4,5.4,8.6,184,294,0.626,170,267,0.637,1.43,0.65
2668,10,"Martin Seiferth, F",EWU,31,8.2,3.3,5.2,101,162,0.623,101,162,0.623,1.57,0.623
2669,11,"Sim Bhullar, C",NMSU,34,10.2,4.0,6.5,137,220,0.623,137,220,0.623,1.58,0.623
2670,12,"Willie Cauley-Stein, F",UK,28,8.3,3.6,5.8,101,163,0.62,101,163,0.62,1.43,0.62
2671,13,"Jameel Warney, F",STON,31,12.1,4.8,7.8,150,243,0.617,150,243,0.617,1.54,0.617
2672,14,"Isaac Fotu, F",HAW,31,9.6,3.8,6.1,117,190,0.616,117,187,0.626,1.57,0.616
2673,15,"Dennis Ogbe, F",TNTC,29,10.8,4.2,6.9,122,199,0.613,96,135,0.711,1.57,0.678
2674,16,"Brad Waldow, F",SMC,33,10.2,4.2,6.9,139,227,0.612,139,227,0.612,1.48,0.612
2675,17,"Ryan Watkins, F",BSU,31,8.4,3.4,5.6,106,174,0.609,105,172,0.61,1.49,0.612
2676,18,"Tiel Daniels, F",SIU,27,7.7,3.1,5.1,84,138,0.609,84,138,0.609,1.51,0.609
2677,19,"Fred Sturdivant, F",TXSO,31,11.1,4.6,7.5,142,234,0.607,142,231,0.615,1.47,0.607
2678,20,"Reggie Keely, F",OHIO,33,12.1,4.8,7.8,157,259,0.606,156,254,0.614,1.54,0.608
2679,21,"Patric Young, C",FLA,33,10.3,4.3,7.1,141,234,0.603,141,234,0.603,1.46,0.603
2680,22,"Blake Jenkins, F",BEL,31,9.7,3.7,6.2,115,192,0.599,109,164,0.665,1.57,0.615
2681,23,"Colton Iverson, F-C",CSU,33,14.7,5.4,9.1,179,299,0.599,179,299,0.599,1.62,0.599
2682,24,"Victor Oladipo, G",IND,33,13.6,5.1,8.5,167,279,0.599,140,218,0.642,1.61,0.647
2683,25,"Kyle Barone, C",IDHO,30,17.2,6.0,10.0,179,300,0.597,179,299,0.599,1.72,0.597
2684,26,"Willie Clayton, F",CHAR,32,8.4,3.4,5.8,110,185,0.595,110,185,0.595,1.46,0.595
2685,27,"Will Weeks, F",UNCA,32,9.0,3.3,5.6,107,180,0.594,107,180,0.594,1.61,0.594
2686,28,"Max Jacobsen, F",NAU,32,9.0,3.9,6.6,126,212,0.594,126,212,0.594,1.35,0.594
2687,29,"Reginald Buckner, F",MISS,34,9.5,3.5,5.9,118,199,0.593,118,199,0.593,1.62,0.593
2688,30,"Brandon Edwards, F",UTA,32,7.7,3.0,5.1,96,162,0.593,90,138,0.652,1.51,0.611
2689,31,"Kinu Rochford, F",FDU,27,14.7,6.1,10.3,164,277,0.592,164,277,0.592,1.43,0.592
2690,32,"Arsalan Kazemi, F",ORE,32,9.3,3.1,5.3,100,169,0.592,100,168,0.595,1.76,0.592
2691,33,"Mason Plumlee, F",DUKE,32,17.2,6.2,10.4,197,333,0.592,197,333,0.592,1.65,0.592
2692,34,"Nerlens Noel, F",UK,24,10.5,4.1,6.9,98,166,0.59,98,166,0.59,1.51,0.59
2693,35,"Nate Lubick, F",GTWN,31,7.2,3.0,5.0,92,156,0.59,92,151,0.609,1.44,0.59
2694,36,"Joe Efese, F",CCSU,30,7.2,3.1,5.3,93,158,0.589,93,158,0.589,1.36,0.589
2695,37,"Ricardo Glenn, F",UPST,33,10.5,4.4,7.4,144,245,0.588,144,245,0.588,1.41,0.588
2696,38,"Brandon Goode, C",NORF,32,7.9,3.1,5.2,98,167,0.587,98,166,0.59,1.51,0.587
2697,39,"Tarik Black, F",MEM,30,8.0,3.2,5.4,95,162,0.586,95,162,0.586,1.48,0.586
2698,40,"Jordan Harks, F",UCA,30,7.9,3.4,5.8,102,174,0.586,101,172,0.587,1.37,0.589
2699,41,"Taylor Smith, F",SFA,31,15.6,6.6,9.5,204,295,0.692,204,295,0.692,1.64,0.692
2700,42,"Marshall Bjorklund, F",NDSU,33,11.6,5.1,7.5,167,248,0.673,167,248,0.673,1.55,0.673
2701,43,"Gregory Echenique, C",CREI,34,9.6,3.8,5.8,129,196,0.658,129,196,0.658,1.67,0.658
2702,44,"Zeke Marshall, C",AKR,32,13.0,4.7,7.1,149,228,0.654,147,225,0.653,1.83,0.658
2703,45,"Kelly Olynyk, F",GONZ,30,17.5,6.6,10.2,199,305,0.652,190,279,0.681,1.72,0.667
2704,46,"Kevin Van Wijk, F",VALP,33,12.7,4.4,6.8,145,223,0.65,145,222,0.653,1.87,0.65
2705,47,"Alex Oriakhi, F",MIZ,33,11.1,4.0,6.4,132,210,0.629,132,210,0.629,1.74,0.629
2706,48,"Frank Otis, F",WEB,32,9.0,3.8,6.1,123,196,0.628,123,196,0.628,1.47,0.628
2707,49,"TJ Warren, F",NCST,34,12.4,5.4,8.6,184,294,0.626,170,267,0.637,1.43,0.65
2708,50,"Martin Seiferth, F",EWU,31,8.2,3.3,5.2,101,162,0.623,101,162,0.623,1.57,0.623
2709,51,"Sim Bhullar, C",NMSU,34,10.2,4.0,6.5,137,220,0.623,137,220,0.623,1.58,0.623
2710,52,"Willie Cauley-Stein, F",UK,28,8.3,3.6,5.8,101,163,0.62,101,163,0.62,1.43,0.62
2711,53,"Jameel Warney, F",STON,31,12.1,4.8,7.8,150,243,0.617,150,243,0.617,1.54,0.617
2712,54,"Isaac Fotu, F",HAW,31,9.6,3.8,6.1,117,190,0.616,117,187,0.626,1.57,0.616
2713,55,"Dennis Ogbe, F",TNTC,29,10.8,4.2,6.9,122,199,0.613,96,135,0.711,1.57,0.678
2714,56,"Brad Waldow, F",SMC,33,10.2,4.2,6.9,139,227,0.612,139,227,0.612,1.48,0.612
2715,57,"Ryan Watkins, F",BSU,31,8.4,3.4,5.6,106,174,0.609,105,172,0.61,1.49,0.612
2716,58,"Tiel Daniels, F",SIU,27,7.7,3.1,5.1,84,138,0.609,84,138,0.609,1.51,0.609
2717,59,"Fred Sturdivant, F",TXSO,31,11.1,4.6,7.5,142,234,0.607,142,231,0.615,1.47,0.607
2718,60,"Reggie Keely, F",OHIO,33,12.1,4.8,7.8,157,259,0.606,156,254,0.614,1.54,0.608
2719,61,"Patric Young, C",FLA,33,10.3,4.3,7.1,141,234,0.603,141,234,0.603,1.46,0.603
2720,62,"Blake Jenkins, F",BEL,31,9.7,3.7,6.2,115,192,0.599,109,164,0.665,1.57,0.615
2721,63,"Colton Iverson, F-C",CSU,33,14.7,5.4,9.1,179,299,0.599,179,299,0.599,1.62,0.599
2722,64,"Victor Oladipo, G",IND,33,13.6,5.1,8.5,167,279,0.599,140,218,0.642,1.61,0.647
2723,65,"Kyle Barone, C",IDHO,30,17.2,6.0,10.0,179,300,0.597,179,299,0.599,1.72,0.597
2724,66,"Willie Clayton, F",CHAR,32,8.4,3.4,5.8,110,185,0.595,110,185,0.595,1.46,0.595
2725,67,"Will Weeks, F",UNCA,32,9.0,3.3,5.6,107,180,0.594,107,180,0.594,1.61,0.594
2726,68,"Max Jacobsen, F",NAU,32,9.0,3.9,6.6,126,212,0.594,126,212,0.594,1.35,0.594
2727,69,"Reginald Buckner, F",MISS,34,9.5,3.5,5.9,118,199,0.593,118,199,0.593,1.62,0.593
2728,70,"Brandon Edwards, F",UTA,32,7.7,3.0,5.1,96,162,0.593,90,138,0.652,1.51,0.611
2729,71,"Kinu Rochford, F",FDU,27,14.7,6.1,10.3,164,277,0.592,164,277,0.592,1.43,0.592
2730,72,"Arsalan Kazemi, F",ORE,32,9.3,3.1,5.3,100,169,0.592,100,168,0.595,1.76,0.592
2731,73,"Mason Plumlee, F",DUKE,32,17.2,6.2,10.4,197,333,0.592,197,333,0.592,1.65,0.592
2732,74,"Nerlens Noel, F",UK,24,10.5,4.1,6.9,98,166,0.59,98,166,0.59,1.51,0.59
2733,75,"Nate Lubick, F",GTWN,31,7.2,3.0,5.0,92,156,0.59,92,151,0.609,1.44,0.59
2734,76,"Joe Efese, F",CCSU,30,7.2,3.1,5.3,93,158,0.589,93,158,0.589,1.36,0.589
2735,77,"Ricardo Glenn, F",UPST,33,10.5,4.4,7.4,144,245,0.588,144,245,0.588,1.41,0.588
2736,78,"Brandon Goode, C",NORF,32,7.9,3.1,5.2,98,167,0.587,98,166,0.59,1.51,0.587
2737,79,"Tarik Black, F",MEM,30,8.0,3.2,5.4,95,162,0.586,95,162,0.586,1.48,0.586
2738,80,"Jordan Harks, F",UCA,30,7.9,3.4,5.8,102,174,0.586,101,172,0.587,1.37,0.589
2739,81,"Taylor Smith, F",SFA,31,15.6,6.6,9.5,204,295,0.692,204,295,0.692,1.64,0.692
2740,82,"Marshall Bjorklund, F",NDSU,33,11.6,5.1,7.5,167,248,0.673,167,248,0.673,1.55,0.673
2741,83,"Gregory Echenique, C",CREI,34,9.6,3.8,5.8,129,196,0.658,129,196,0.658,1.67,0.658
2742,84,"Zeke Marshall, C",AKR,32,13.0,4.7,7.1,149,228,0.654,147,225,0.653,1.83,0.658
2743,85,"Kelly Olynyk, F",GONZ,30,17.5,6.6,10.2,199,305,0.652,190,279,0.681,1.72,0.667
2744,86,"Kevin Van Wijk, F",VALP,33,12.7,4.4,6.8,145,223,0.65,145,222,0.653,1.87,0.65
2745,87,"Alex Oriakhi, F",MIZ,33,11.1,4.0,6.4,132,210,0.629,132,210,0.629,1.74,0.629
2746,88,"Frank Otis, F",WEB,32,9.0,3.8,6.1,123,196,0.628,123,196,0.628,1.47,0.628
2747,89,"TJ Warren, F",NCST,34,12.4,5.4,8.6,184,294,0.626,170,267,0.637,1.43,0.65
2748,90,"Martin Seiferth, F",EWU,31,8.2,3.3,5.2,101,162,0.623,101,162,0.623,1.57,0.623
2749,91,"Sim Bhullar, C",NMSU,34,10.2,4.0,6.5,137,220,0.623,137,220,0.623,1.58,0.623
2750,92,"Willie Cauley-Stein, F",UK,28,8.3,3.6,5.8,101,163,0.62,101,163,0.62,1.43,0.62
2751,93,"Jameel Warney, F",STON,31,12.1,4.8,7.8,150,243,0.617,150,243,0.617,1.54,0.617
2752,94,"Isaac Fotu, F",HAW,31,9.6,3.8,6.1,117,190,0.616,117,187,0.626,1.57,0.616
2753,95,"Dennis Ogbe, F",TNTC,29,10.8,4.2,6.9,122,199,0.613,96,135,0.711,1.57,0.678
2754,96,"Brad Waldow, F",SMC,33,10.2,4.2,6.9,139,227,0.612,139,227,0.612,1.48,0.612
2755,97,"Ryan Watkins, F",BSU,31,8.4,3.4,5.6,106,174,0.609,105,172,0.61,1.49,0.612
2756,98,"Tiel Daniels, F",SIU,27,7.7,3.1,5.1,84,138,0.609,84,138,0.609,1.51,0.609
2757,99,"Fred Sturdivant, F",TXSO,31,11.1,4.6,7.5,142,234,0.607,142,231,0.615,1.47,0.607
2758,100,"Reggie Keely, F",OHIO,33,12.1,4.8,7.8,157,259,0.606,156,254,0.614,1.54,0.608
2759,101,"Patric Young, C",FLA,33,10.3,4.3,7.1,141,234,0.603,141,234,0.603,1.46,0.603
2760,102,"Blake Jenkins, F",BEL,31,9.7,3.7,6.2,115,192,0.599,109,164,0.665,1.57,0.615
2761,103,"Colton Iverson, F-C",CSU,33,14.7,5.4,9.1,179,299,0.599,179,299,0.599,1.62,0.599
2762,104,"Victor Oladipo, G",IND,33,13.6,5.1,8.5,167,279,0.599,140,218,0.642,1.61,0.647
2763,105,"Kyle Barone, C",IDHO,30,17.2,6.0,10.0,179,300,0.597,179,299,0.599,1.72,0.597
2764,106,"Willie Clayton, F",CHAR,32,8.4,3.4,5.8,110,185,0.595,110,185,0.595,1.46,0.595
2765,107,"Will Weeks, F",UNCA,32,9.0,3.3,5.6,107,180,0.594,107,180,0.594,1.61,0.594
2766,108,"Max Jacobsen, F",NAU,32,9.0,3.9,6.6,126,212,0.594,126,212,0.594,1.35,0.594
2767,109,"Reginald Buckner, F",MISS,34,9.5,3.5,5.9,118,199,0.593,118,199,0.593,1.62,0.593
2768,110,"Brandon Edwards, F",UTA,32,7.7,3.0,5.1,96,162,0.593,90,138,0.652,1.51,0.611
2769,111,"Kinu Rochford, F",FDU,27,14.7,6.1,10.3,164,277,0.592,164,277,0.592,1.43,0.592
2770,112,"Arsalan Kazemi, F",ORE,32,9.3,3.1,5.3,100,169,0.592,100,168,0.595,1.76,0.592
2771,113,"Mason Plumlee, F",DUKE,32,17.2,6.2,10.4,197,333,0.592,197,333,0.592,1.65,0.592
2772,114,"Nerlens Noel, F",UK,24,10.5,4.1,6.9,98,166,0.59,98,166,0.59,1.51,0.59
2773,115,"Nate Lubick, F",GTWN,31,7.2,3.0,5.0,92,156,0.59,92,151,0.609,1.44,0.59
2774,116,"Joe Efese, F",CCSU,30,7.2,3.1,5.3,93,158,0.589,93,158,0.589,1.36,0.589
2775,117,"Ricardo Glenn, F",UPST,33,10.5,4.4,7.4,144,245,0.588,144,245,0.588,1.41,0.588
2776,118,"Brandon Goode, C",NORF,32,7.9,3.1,5.2,98,167,0.587,98,166,0.59,1.51,0.587
2777,119,"Tarik Black, F",MEM,30,8.0,3.2,5.4,95,162,0.586,95,162,0.586,1.48,0.586
2778,120,"Jordan Harks, F",UCA,30,7.9,3.4,5.8,102,174,0.586,101,172,0.587,1.37,0.589
2779,1,"Jordan Parks, F",NCCU,33,10.2,4.0,6.1,133,201,0.662,126,189,0.667,1.67,0.679
2780,2,"Evan Bradds, F",BEL,32,9.2,3.4,5.3,109,168,0.649,109,160,0.681,1.74,0.649
2781,3,"Sim Bhullar, C",NMSU,29,10.3,4.1,6.3,119,184,0.647,119,184,0.647,1.63,0.647
2782,4,"Kevin Ferguson, C",ARMY,31,9.1,3.8,6.0,119,185,0.643,119,185,0.643,1.52,0.643
2783,5,"William Truss, C",PRE,32,10.9,4.4,6.9,142,221,0.643,141,219,0.644,1.58,0.645
2784,6,"Marshall Bjorklund, F",NDSU,31,13.4,5.5,8.7,171,269,0.636,171,269,0.636,1.54,0.636
2785,7,"Jarvis Williams, F",MURR,29,14.4,5.1,8.1,149,235,0.634,149,235,0.634,1.78,0.634
2786,8,"Ricardo Glenn, F",UPST,32,13.6,4.8,7.7,155,245,0.633,155,244,0.635,1.77,0.633
2787,9,"Terrence Smith, F",NJIT,29,12.2,5.3,8.4,154,245,0.629,154,245,0.629,1.45,0.629
2788,10,"Egidijus Mockevicius, C",EVAN,32,10.5,3.8,6.0,121,193,0.627,121,193,0.627,1.74,0.627
2789,11,"Joel Embiid, C",KU,28,11.2,3.8,6.1,107,171,0.626,106,166,0.639,1.83,0.629
2790,12,"Jameel Warney, F",STON,33,14.5,6.0,9.6,197,316,0.623,197,316,0.623,1.52,0.623
2791,13,"Eugene Teague, C",HALL,29,11.2,4.2,6.7,121,195,0.621,121,195,0.621,1.66,0.621
2792,14,"Andrew Smith, F",LIB,32,8.4,3.5,5.6,111,179,0.62,110,178,0.618,1.51,0.623
2793,15,"Edrico McGregor, F",UTSA,29,7.7,3.2,5.2,94,152,0.618,94,152,0.618,1.47,0.618
2794,16,"Zeek Woodley, G",NWST,31,13.9,5.6,9.1,174,282,0.617,164,258,0.636,1.53,0.635
2795,17,"Brandon Goode, C",NORF,33,11.1,4.7,7.6,155,252,0.615,155,252,0.615,1.45,0.615
2796,18,"Montrezl Harrell, F",LOU,34,14.2,6.1,9.9,207,337,0.614,205,334,0.614,1.43,0.617
2797,19,"Sebastian Douglas, G",CLEV,26,8.1,3.4,5.6,89,145,0.614,86,139,0.619,1.45,0.624
2798,20,"Casey Prather, F",FLA,32,14.2,5.3,8.7,170,278,0.612,168,273,0.615,1.63,0.615
2799,21,"Reggie Lynch, C",ILST,31,8.0,3.1,5.1,97,159,0.61,97,159,0.61,1.55,0.61
2800,22,"Devon Collier, F",ORST,30,13.4,4.8,7.9,143,236,0.606,143,236,0.606,1.71,0.606
2801,23,"Steve Forbes, F",IPFW,34,12.1,4.6,7.5,155,256,0.605,155,256,0.605,1.6,0.605
2802,24,"Jordan Harks, F",UIC,31,8.5,3.6,6.0,112,185,0.605,112,184,0.609,1.42,0.605
2803,25,"Kyle Tresnak, C",WEB,30,11.8,4.8,7.9,144,238,0.605,144,238,0.605,1.48,0.605
2804,26,"Jeffrey Solarin, F",IDST,29,10.0,4.3,7.1,125,207,0.604,125,206,0.607,1.41,0.604
2805,27,"Connar Tava, F",WMU,32,12.0,4.3,7.1,137,227,0.604,136,217,0.627,1.69,0.606
2806,28,"Tim Williams, F",SAM,32,17.6,6.8,11.3,217,360,0.603,216,358,0.603,1.57,0.604
2807,29,"Willie Cauley-Stein, F",UK,34,7.2,3.0,5.0,103,171,0.602,103,171,0.602,1.44,0.602
2808,30,"Thomas van der Mars, C",PORT,31,13.5,5.3,8.8,165,274,0.602,165,274,0.602,1.52,0.602
2809,31,"Kyle Richardson, F",PRST,31,10.1,4.3,7.1,132,220,0.6,132,220,0.6,1.43,0.6
2810,32,"Dennis Ogbe, F",TNTC,32,10.3,3.8,6.3,120,200,0.6,111,159,0.698,1.64,0.623
2811,33,"AJ Pacher, F",WRST,34,11.0,3.9,6.6,134,224,0.598,121,184,0.658,1.67,0.627
2812,34,"Ronald Roberts Jr., F",JOES,31,14.4,5.4,9.1,168,281,0.598,168,281,0.598,1.59,0.598
2813,35,"Tommy Spagnolo, F",APP,30,8.5,3.4,5.7,102,171,0.596,102,171,0.596,1.49,0.596
2814,36,"Chris Horton, C",PEAY,30,13.2,5.4,9.1,163,274,0.595,163,274,0.595,1.45,0.595
2815,37,"Dominique McKoy, F",DUQ,30,9.7,3.9,6.5,116,195,0.595,116,193,0.601,1.49,0.595
2816,38,"Marquise Simmons, F",SBON,33,8.0,3.3,5.6,110,185,0.595,110,185,0.595,1.43,0.595
2817,39,"Dan Jennings, F",LBSU,32,9.9,4.3,7.2,136,229,0.594,136,229,0.594,1.38,0.594
2818,40,"Ryan Spangler, F",OKLA,32,9.8,3.6,6.0,114,192,0.594,111,181,0.613,1.63,0.602
2819,41,"Willie Clayton, F",CHAR,31,10.8,4.1,6.9,127,214,0.593,127,214,0.593,1.57,0.593
2820,42,"Michael Craig, G",USM,29,11.3,4.4,7.4,128,216,0.593,127,215,0.591,1.52,0.595
2821,43,"Austin Nichols, F",MEM,32,9.1,4.0,6.8,129,218,0.592,129,217,0.594,1.33,0.592
2822,44,"Aaron White, F",IOWA,32,13.0,4.4,7.5,142,240,0.592,134,210,0.638,1.74,0.608
2823,45,"Max Jacobsen, F",NAU,32,12.3,5.3,8.9,169,286,0.591,164,269,0.61,1.38,0.6
2824,46,"TaShawn Thomas, F",HOU,33,15.4,6.2,10.5,205,347,0.591,204,341,0.598,1.46,0.592
2825,47,"Sean Obi, F",RICE,30,11.4,4.7,7.9,140,237,0.591,140,237,0.591,1.44,0.591
2826,48,"Przemek Karnowski, C",GONZ,34,10.2,3.9,6.5,131,222,0.59,131,221,0.593,1.56,0.59
2827,49,"De'Mon Brooks, F",DAV,26,18.7,6.3,10.7,164,278,0.59,150,248,0.605,1.74,0.615
2828,50,"Tim Rusthoven, F",W&M;,30,12.1,4.6,7.8,138,234,0.59,138,234,0.59,1.55,0.59
2829,51,"Brian Fitzpatrick, F",BUCK,30,9.3,3.8,6.5,115,195,0.59,110,184,0.598,1.43,0.603
2830,52,"Darien Nelson-Henry, C",PENN,24,10.6,3.8,6.5,92,156,0.59,92,156,0.59,1.63,0.59
2831,53,"Sam Dower, C",GONZ,32,15.0,5.7,9.6,181,307,0.59,175,289,0.606,1.56,0.599
2832,54,"Eric McAlister, F",STON,32,7.7,3.1,5.3,99,168,0.589,97,162,0.599,1.46,0.595
2833,55,"Devonte Upson, C",SELA,30,8.3,3.2,5.4,96,163,0.589,96,162,0.593,1.53,0.589
2834,56,"Zane Knowles, F",AMCC,31,7.0,3.0,5.1,93,158,0.589,93,158,0.589,1.38,0.589
2835,57,"Austin Tillotson, G",COLG,30,13.3,4.8,8.1,143,243,0.588,107,168,0.637,1.64,0.663
2836,58,"Tony Wroblicky, C",AMER,32,12.2,4.8,8.1,153,260,0.588,153,260,0.588,1.5,0.588
2837,59,"Michael Ochereobia, C",WIU,30,8.9,3.6,6.1,108,184,0.587,108,184,0.587,1.45,0.587
2838,60,"Tymell Murphy, F",FIU,31,16.6,6.4,10.9,198,338,0.586,185,292,0.634,1.53,0.605
2839,61,"Kaleb Tarczewski, C",ARIZ,32,10.1,3.5,6.0,113,193,0.585,113,193,0.585,1.67,0.585
2840,62,"Greg Mays, F",GB,30,10.2,4.1,7.1,124,212,0.585,121,205,0.59,1.44,0.592
2841,63,"Maxie Esho, F",UMASS,31,8.8,3.5,5.9,107,183,0.585,107,180,0.594,1.49,0.585
2842,64,"Shaq Goodwin, F",MEM,32,11.8,4.4,7.6,142,243,0.584,141,242,0.583,1.55,0.586
2843,65,"Isaac Fotu, F",HAW,31,14.9,5.8,10.0,181,310,0.584,180,302,0.596,1.49,0.585
2844,66,"Brad Waldow, F",SMC,33,15.8,5.7,9.8,189,324,0.583,189,323,0.585,1.61,0.583
2845,67,"Kourtney Roberson, F",TAMU,32,9.6,3.8,6.6,123,211,0.583,123,211,0.583,1.45,0.583
2846,68,"Adam Link, F",WIU,30,9.2,3.8,6.5,114,196,0.582,114,195,0.585,1.41,0.582
2847,69,"Gavin Ware, F",MSST,33,10.0,3.9,6.7,129,222,0.581,129,222,0.581,1.49,0.581
2848,70,"D.J. Covington, F",VMI,31,18.7,7.2,12.4,223,384,0.581,223,382,0.584,1.51,0.581
2849,71,"Derrick Barden, F",UNCO,31,14.0,5.6,9.7,174,301,0.578,159,259,0.614,1.44,0.603
2850,72,"Daniel Miller, C",GT,33,10.9,4.5,7.8,149,258,0.578,149,258,0.578,1.39,0.578
2851,73,"Shawn Jones, F",MTSU,33,14.2,5.5,9.6,183,317,0.577,183,316,0.579,1.47,0.577
2852,74,"Alex Francis, F",BRY,32,18.6,7.0,12.2,225,390,0.577,225,390,0.577,1.53,0.577
2853,75,"Omar Oraby, C",USC,32,8.2,2.9,5.1,94,163,0.577,94,163,0.577,1.6,0.577
2854,76,"Kendall Gray, C",DSU,29,11.6,4.2,7.2,121,210,0.576,121,210,0.576,1.6,0.576
2855,77,"Carl Baptiste, F",DEL,34,11.3,4.7,8.1,159,276,0.576,159,276,0.576,1.39,0.576
2856,78,"Daniel Coursey, F",MER,34,9.9,4.2,7.4,144,250,0.576,144,250,0.576,1.35,0.576
2857,79,"Corey Petros, F",OAK,33,13.3,5.5,9.6,182,316,0.576,182,316,0.576,1.39,0.576
2858,80,"Niels Giffey, G",CONN,34,8.5,2.9,5.1,99,172,0.576,46,71,0.648,1.69,0.73
2859,81,"Jerrell Wright, F",LAS,31,13.3,5.2,9.0,160,278,0.576,160,278,0.576,1.48,0.576
2860,82,"Will Davis II, F",UCI,31,11.1,4.7,8.1,145,252,0.575,145,252,0.575,1.37,0.575
2861,83,"Talib Zanna, F",PITT,33,12.9,4.5,7.8,149,259,0.575,149,257,0.58,1.64,0.575
2862,84,"Jalen Billups, C",NKU,30,9.6,4.0,7.0,120,209,0.574,119,206,0.578,1.38,0.577
2863,85,"Ryan Watkins, F",BSU,34,11.9,4.4,7.7,151,263,0.574,151,262,0.576,1.54,0.574
2864,86,"Will Triggs, F",PEAY,30,12.1,4.1,7.2,124,217,0.571,124,216,0.574,1.67,0.571
2865,87,"Joe Reed, F",IPFW,34,8.1,3.1,5.4,105,184,0.571,101,166,0.608,1.51,0.582
2866,88,"Daveon Boardingham, F",USM,32,10.3,3.5,6.2,112,197,0.569,112,197,0.569,1.66,0.569
2867,89,"Delon Wright, G",UTAH,32,15.7,5.3,9.4,171,301,0.568,159,248,0.641,1.67,0.588
2868,90,"Melsahn Basabe, F",IOWA,31,7.5,3.0,5.2,92,162,0.568,91,161,0.565,1.43,0.571
2869,91,"John Bohannon, C",UTEP,31,11.7,4.2,7.4,130,229,0.568,129,218,0.592,1.58,0.57
